@relation mattPattern1_Mean_SD

@attribute ' Counter' numeric
@attribute Name {Matt}
@attribute Pattern {A,B,C,D}
@attribute ' TYPE_ACC0_MEAN' numeric
@attribute ' TYPE_ACC1_MEAN' numeric
@attribute ' TYPE_ACC2_MEAN' numeric
@attribute ' TYPE_MAG0_MEAN' numeric
@attribute ' TYPE_MAG1_MEAN' numeric
@attribute ' TYPE_MAG2_MEAN' numeric
@attribute ' TYPE_GYRO0_MEAN' numeric
@attribute ' TYPE_GYRO1_MEAN' numeric
@attribute ' TYPE_GYRO2_MEAN' numeric
@attribute ' TYPE_ROTATION0_MEAN' numeric
@attribute ' TYPE_ROTATION1_MEAN' numeric
@attribute ' TYPE_ROTATION2_MEAN' numeric
@attribute ' TYPE_LINEAR0_MEAN' numeric
@attribute ' TYPE_LINEAR1_MEAN' numeric
@attribute ' TYPE_LINEAR2_MEAN' numeric
@attribute ' TYPE_GRAVITY0_MEAN' numeric
@attribute ' TYPE_GRAVITY1_MEAN' numeric
@attribute ' TYPE_GRAVITY2_MEAN' numeric
@attribute velocity_x_MEAN numeric
@attribute velocity_y_MEAN numeric
@attribute pressure_MEAN numeric
@attribute size_MEAN numeric
@attribute ' TYPE_ACC0_SD' numeric
@attribute ' TYPE_ACC1_SD' numeric
@attribute ' TYPE_ACC2_SD' numeric
@attribute ' TYPE_MAG0_SD' numeric
@attribute ' TYPE_MAG1_SD' numeric
@attribute ' TYPE_MAG2_SD' numeric
@attribute ' TYPE_GYRO0_SD' numeric
@attribute ' TYPE_GYRO1_SD' numeric
@attribute ' TYPE_GYRO2_SD' numeric
@attribute ' TYPE_ROTATION0_SD' numeric
@attribute ' TYPE_ROTATION1_SD' numeric
@attribute ' TYPE_ROTATION2_SD' numeric
@attribute ' TYPE_LINEAR0_SD' numeric
@attribute ' TYPE_LINEAR1_SD' numeric
@attribute ' TYPE_LINEAR2_SD' numeric
@attribute ' TYPE_GRAVITY0_SD' numeric
@attribute ' TYPE_GRAVITY1_SD' numeric
@attribute ' TYPE_GRAVITY2_SD' numeric
@attribute ' velocity_x_SD' numeric
@attribute ' velocity_y_SD' numeric
@attribute ' pressure_SD' numeric
@attribute ' size_SD' numeric

@data
10,Matt,A,-3.157143,7.428403,4.603244,-3.157143,7.428403,4.603244,-3.157143,7.428403,4.603244,-3.157143,7.428403,4.603244,-3.157143,7.428403,4.603244,-3.157143,7.428403,4.603244,327.13035,-552.411333,0.791667,0.024183,1.00739,0.305822,1.787089,1.00739,0.305822,1.787089,1.00739,0.305822,1.787089,1.00739,0.305822,1.787089,1.00739,0.305822,1.787089,1.00739,0.305822,1.787089,1798.063296,2112.202405,0.335845,0.011478
11,Matt,A,-3.072553,7.390892,5.505058,-3.072553,7.390892,5.505058,-3.072553,7.390892,5.505058,-3.072553,7.390892,5.505058,-2.050631,4.956912,3.589798,-2.050631,4.956912,3.589798,283.078067,-241.657117,0.783333,0.020915,0.762218,0.288683,0.649429,0.762218,0.288683,0.649429,0.762218,0.288683,0.649429,0.762218,0.288683,0.649429,1.803477,3.838879,2.536595,1.803477,3.838879,2.536595,1264.783529,1368.561893,0.176186,0.005904
12,Matt,A,-2.944862,7.574448,5.414879,-2.023931,3.433235,4.694433,-2.023931,3.433235,4.694433,-2.023931,3.433235,4.694433,-1.302376,3.768143,2.79894,-1.302376,3.768143,2.79894,188.8602,-525.706667,0.8,0.024183,0.55893,0.201512,0.349025,2.335385,9.9847,1.786979,2.335385,9.9847,1.786979,2.335385,9.9847,1.786979,1.951375,4.160502,2.952252,1.951375,4.160502,2.952252,1518.454107,1363.532331,0.257269,0.011478
13,Matt,A,-2.992744,7.626325,5.251277,-2.383532,3.565442,4.637431,-2.383532,3.565442,4.637431,-2.554871,6.402542,4.488312,-2.554871,6.402542,4.488312,-2.554871,6.402542,4.488312,285.93945,-431.049733,0.841667,0.020261,0.681323,0.223486,0.682562,1.727743,9.880567,1.551427,1.727743,9.880567,1.551427,1.35128,2.936541,1.887085,1.35128,2.936541,1.887085,1.35128,2.936541,1.887085,1397.273125,1449.165655,0.282364,0.009738
14,Matt,A,-3.228973,7.371742,5.447596,-3.228973,7.371742,5.447596,-3.228973,7.371742,5.447596,-3.228973,7.371742,5.447596,-1.053324,2.392331,1.830366,-1.053324,2.392331,1.830366,394.829683,-367.901517,0.697917,0.018301,0.859694,0.2626,0.661261,0.859694,0.2626,0.661261,0.859694,0.2626,0.661261,0.859694,0.2626,0.661261,2.070375,3.780187,2.672862,2.070375,3.780187,2.672862,1603.501881,1674.571367,0.230816,0.008472
15,Matt,A,-2.840312,7.174616,5.616791,0.698352,-5.21521,3.396947,0.008286,-2.195964,3.212588,0.25514,-3.290693,2.341497,0.25514,-3.290693,2.341497,0.25514,-3.290693,2.341497,311.5743,-785.004367,0.672917,0.018954,0.770908,0.4546,0.700659,3.750395,13.173058,2.840662,3.342549,11.701095,3.058709,3.250533,10.95417,2.796622,3.250533,10.95417,2.796622,3.250533,10.95417,2.796622,1569.293843,2067.569413,0.144572,0.003856
16,Matt,A,-3.08931,7.566472,5.586461,-3.078837,3.705353,4.9338,-2.569214,2.526321,4.030991,-2.569214,2.526321,4.030991,-2.569214,2.526321,4.030991,-2.569214,2.526321,4.030991,368.982217,-454.800117,0.714583,0.022876,0.998057,0.297103,1.02202,1.012224,9.609401,1.360228,1.646701,9.489065,2.429813,1.646701,9.489065,2.429813,1.646701,9.489065,2.429813,1.646701,9.489065,2.429813,1886.231266,1595.327544,0.248799,0.010929
17,Matt,A,-3.318354,7.609563,5.426053,-0.753937,-4.461614,3.775243,-0.753937,-4.461614,3.775243,-1.765442,4.079198,3.020096,-1.765442,4.079198,3.020096,-1.765442,4.079198,3.020096,171.29846,-307.610383,0.860417,0.024183,0.507569,0.232137,0.64164,3.051427,13.369413,1.631527,3.051427,13.369413,1.631527,1.784111,4.005949,2.367339,1.784111,4.005949,2.367339,1.784111,4.005949,2.367339,1119.236342,1291.616494,0.213368,0.006283
18,Matt,A,-3.048609,7.511401,5.543368,-3.048609,7.511401,5.543368,-3.048609,7.511401,5.543368,-1.407021,3.928118,3.245412,-1.407021,3.928118,3.245412,-1.407021,3.928118,3.245412,0.8145,-455.770833,0.845833,0.023529,0.686404,0.161668,0.534296,0.686404,0.161668,0.534296,0.686404,0.161668,0.534296,1.392337,3.825933,2.632679,1.392337,3.825933,2.632679,1.392337,3.825933,2.632679,1854.320637,1185.898717,0.184842,0.006075
19,Matt,A,-3.101283,7.429202,5.366196,-0.116976,-0.995249,4.57089,-0.116976,-0.995249,4.57089,-0.116976,-0.995249,4.57089,1.428253,-4.644653,1.690745,1.428253,-4.644653,1.690745,245.4214,-367.278717,0.51875,0.013072,0.828142,0.31471,0.968987,3.867735,12.762172,2.123053,3.867735,12.762172,2.123053,3.867735,12.762172,2.123053,2.882521,10.336505,2.313127,2.882521,10.336505,2.313127,1667.306049,1747.92222,0.203677,0.009169
20,Matt,A,-3.239344,7.252032,5.691007,-3.239344,7.252032,5.691007,-3.239344,7.252032,5.691007,-2.607951,6.050794,4.921956,-1.006137,2.463613,1.994606,-1.006137,2.463613,1.994606,236.589733,-458.785217,0.789583,0.022876,0.725618,0.240028,0.269678,0.725618,0.240028,0.269678,0.725618,0.240028,0.269678,1.329804,2.757565,1.99703,1.636822,3.704601,2.976468,1.636822,3.704601,2.976468,1542.120959,1665.452238,0.137935,0.006755
21,Matt,A,-3.215406,7.390892,5.730914,-3.215406,7.390892,5.730914,-2.587794,6.088839,4.801175,-2.587794,6.088839,4.801175,-1.026187,2.445572,1.920329,-1.026187,2.445572,1.920329,318.046967,-303.0687,0.725,0.018954,0.523921,0.290478,0.543257,0.523921,0.290478,0.543257,1.263188,3.132891,2.381627,1.263188,3.132891,2.381627,1.810403,4.014354,2.806516,1.810403,4.014354,2.806516,1519.717557,1379.279591,0.202639,0.011478
22,Matt,A,-3.385394,7.256813,5.612,2.055199,-9.302648,3.572403,2.055199,-9.302648,3.572403,2.055199,-9.302648,3.572403,2.055199,-9.302648,3.572403,2.055199,-9.302648,3.572403,151.05035,-262.258967,0.802083,0.024183,0.755554,0.207947,0.535548,3.804099,12.724892,2.068892,3.804099,12.724892,2.068892,3.804099,12.724892,2.068892,3.804099,12.724892,2.068892,3.804099,12.724892,2.068892,1280.433359,1338.81042,0.319806,0.008005
23,Matt,A,-3.210617,7.247246,5.584073,-0.545514,-1.271866,4.408925,0.997861,-4.89738,1.610647,0.997861,-4.89738,1.610647,0.483569,-2.011579,1.314212,0.483569,-2.011579,1.314212,184.755167,-389.057283,0.75,0.020261,0.577277,0.212269,0.391495,3.786259,13.027649,1.873847,2.776517,10.603629,2.170921,2.776517,10.603629,2.170921,2.540454,8.748934,2.154163,2.540454,8.748934,2.154163,1435.994409,1391.404355,0.043301,0.007611
24,Matt,A,-3.118042,7.294324,5.423658,-2.785716,3.215101,5.090467,-1.445035,-0.325589,2.121579,-1.445035,-0.325589,2.121579,-1.445035,-0.325589,2.121579,-1.445035,-0.325589,2.121579,343.84315,-523.748617,0.889583,0.026144,0.714433,0.29112,0.808764,1.228732,9.966509,1.077926,2.030063,9.043641,2.313345,2.030063,9.043641,2.313345,2.030063,9.043641,2.313345,2.030063,9.043641,2.313345,1424.243172,1654.822529,0.217861,0.008827
25,Matt,A,-3.208219,7.455533,5.557737,-0.915131,-4.836665,3.780502,-0.915131,-4.836665,3.780502,-0.915131,-4.836665,3.780502,-0.915131,-4.836665,3.780502,-0.915131,-4.836665,3.780502,327.695783,-366.846217,0.852083,0.024837,0.507703,0.188032,0.512288,3.01667,13.522616,2.063789,3.01667,13.522616,2.063789,3.01667,13.522616,2.063789,3.01667,13.522616,2.063789,3.01667,13.522616,2.063789,1876.543034,1430.89353,0.253157,0.009169
26,Matt,A,-2.812386,7.573652,5.691007,-0.391215,-1.380623,4.815374,-0.391215,-1.380623,4.815374,-0.391215,-1.380623,4.815374,-1.259173,1.939148,4.369843,-1.259173,1.939148,4.369843,396.447317,-441.0712,0.625,0.015686,0.641393,0.324179,0.42895,3.548895,13.616856,1.570116,3.548895,13.616856,1.570116,3.548895,13.616856,1.570116,2.407876,10.263392,2.26082,2.407876,10.263392,2.26082,1784.063308,1652.382826,0.225,0.007015
27,Matt,A,-3.078934,7.614352,5.263245,-2.820567,3.513318,4.79733,-2.739141,6.439555,4.310506,-2.739141,6.439555,4.310506,-2.163488,5.15524,3.479546,-2.163488,5.15524,3.479546,428.51495,-190.226867,0.75625,0.023529,0.721437,0.304011,0.742845,1.241594,10.197071,1.223286,1.424558,3.037451,2.294848,1.424558,3.037451,2.294848,1.952636,3.838843,2.929228,1.952636,3.838843,2.929228,2045.744775,1683.840478,0.309713,0.010226
28,Matt,A,-2.994336,7.667025,5.129972,-2.740743,3.539119,4.559265,-2.740743,3.539119,4.559265,-2.740743,3.539119,4.559265,-1.273455,-0.231168,1.797755,-1.273455,-0.231168,1.797755,131.070983,-366.228517,0.66875,0.015686,0.863179,0.373832,0.829998,1.17829,10.127933,1.517985,1.17829,10.127933,1.517985,1.17829,10.127933,1.517985,2.229046,9.195396,2.026394,2.229046,9.195396,2.026394,1423.291042,1355.848003,0.211061,0.007441
29,Matt,A,-3.039831,7.475489,5.378962,-3.039831,7.475489,5.378962,-3.039831,7.475489,5.378962,-2.381426,6.095085,4.447718,-1.934186,4.899358,3.42717,-1.934186,4.899358,3.42717,326.1996,-428.7947,0.86875,0.023529,0.894327,0.452135,0.799764,0.894327,0.452135,0.799764,0.894327,0.452135,0.799764,1.509865,3.227793,2.708147,1.845115,4.015432,3.082211,1.845115,4.015432,3.082211,1553.468702,1560.287826,0.193286,0.008943
30,Matt,A,-2.869843,7.438777,5.514636,-1.409876,-1.161743,4.235039,-0.944766,-2.305206,3.320259,-0.371432,-3.494365,2.533839,-0.371432,-3.494365,2.533839,-0.371432,-3.494365,2.533839,206.151,-368.46505,0.829167,0.022222,0.683256,0.201494,0.379966,1.981663,13.170582,2.296737,1.943902,12.572515,2.785037,1.427208,11.762403,2.679153,1.427208,11.762403,2.679153,1.427208,11.762403,2.679153,1669.891968,1641.23547,0.268871,0.010425
31,Matt,A,-3.0933,7.369344,5.325498,-0.950628,-0.791758,4.730102,-0.950628,-0.791758,4.730102,-1.88399,2.163167,4.300194,-1.265213,0.917982,3.441149,-1.265213,0.917982,3.441149,505.807417,-383.026983,0.802083,0.021569,0.714693,0.125049,0.502625,3.712168,12.715933,1.052108,3.712168,12.715933,1.052108,2.192047,9.851461,1.879338,2.033012,9.510646,2.401759,2.033012,9.510646,2.401759,1591.036243,1510.653847,0.270926,0.010151
32,Matt,A,-3.184283,7.37812,5.289586,-1.94337,3.006332,4.978284,-1.94337,3.006332,4.978284,-1.94337,3.006332,4.978284,-1.94337,3.006332,4.978284,-1.94337,3.006332,4.978284,445.8187,-434.714217,0.814583,0.021569,0.43182,0.190347,0.814719,3.02568,10.714642,1.262787,3.02568,10.714642,1.262787,3.02568,10.714642,1.262787,3.02568,10.714642,1.262787,3.02568,10.714642,1.262787,1736.331045,1629.353047,0.162868,0.008132
33,Matt,A,-3.301595,7.34301,5.662282,-3.301595,7.34301,5.662282,-2.291957,4.958209,3.833104,-1.801114,3.854734,3.025963,-1.801114,3.854734,3.025963,-1.801114,3.854734,3.025963,311.984683,-194.41775,0.76875,0.019608,0.443798,0.344933,0.29101,0.443798,0.344933,0.29101,1.803498,3.850139,2.994358,1.934653,4.076644,3.031157,1.934653,4.076644,3.031157,1.934653,4.076644,3.031157,1579.228911,1649.874478,0.311523,0.010523
34,Matt,A,-3.308779,7.447553,5.365395,-3.308779,7.447553,5.365395,-3.308779,7.447553,5.365395,-3.308779,7.447553,5.365395,-1.701129,3.76992,2.554387,-1.701129,3.76992,2.554387,793.407917,-254.990867,0.872917,0.024837,0.723758,0.214118,0.703344,0.723758,0.214118,0.703344,0.723758,0.214118,0.703344,0.723758,0.214118,0.703344,2.251253,4.201375,2.792307,2.251253,4.201375,2.792307,2040.360314,1999.626977,0.166661,0.007302
0,Matt,B,-6.200943,41.932007,40.184219,-6.200943,41.932007,40.184219,-5.600739,35.012985,32.92804,-3.340805,21.473999,20.449356,-2.987396,21.507904,20.787796,-2.987396,21.507904,20.787796,4742.3829,8093.57551,4.225,0.121569,0.405474,0.21553,0.56441,0.405474,0.21553,0.56441,0.530251,2.886183,2.674042,0.878796,3.93496,3.806634,0.91867,3.928742,3.750087,0.91867,3.928742,3.750087,5399.033836,2667.644005,0.167829,0.003856
1,Matt,B,-6.500214,48.729126,48.346069,2.359116,24.376999,10.32547,4.439621,9.959198,-2.441726,4.439621,9.959198,-2.441726,4.472595,10.426895,-3.297515,4.472595,10.426895,-3.297515,3040.3937,12535.0968,5.9,0.141176,0.40763,0.270403,0.562085,2.376211,6.057124,8.983597,2.199325,5.669779,8.29179,2.199325,5.669779,8.29179,2.198255,5.648959,8.298118,2.198255,5.648959,8.298118,6504.759606,3920.156525,0.166436,0.008297
2,Matt,B,-4.84343,47.579941,51.348389,8.310333,23.70813,13.319932,8.64949,17.227783,5.302659,8.64949,17.227783,5.302659,8.64949,17.227783,5.302659,8.64949,17.227783,5.302659,7069.1104,7250.2261,5.6,0.145098,0.423272,0.211216,0.512615,3.070478,5.7509,8.928796,3.044178,5.650025,8.540896,3.044178,5.650025,8.540896,3.044178,5.650025,8.540896,3.044178,5.650025,8.540896,5885.398622,2699.034361,0.198431,0.007057
3,Matt,B,-5.858536,47.44104,50.668442,-0.634048,35.087021,31.692138,0.698791,21.571427,17.362136,4.601791,1.403091,-3.242295,4.601791,1.403091,-3.242295,4.601791,1.403091,-3.242295,-407.15,10848.62703,5.05,0.121569,0.326284,0.123432,0.504972,1.823288,4.61977,6.8141,1.786472,4.946957,6.768191,1.512536,3.533618,5.383844,1.512536,3.533618,5.383844,1.512536,3.533618,5.383844,4913.861319,3131.578888,0.222406,0.006346
4,Matt,B,-5.767578,46.957428,51.568649,-5.767578,46.957428,51.568649,-4.221085,33.436371,36.777282,-4.221085,33.436371,36.777282,-3.263275,26.898849,29.530777,-3.263275,26.898849,29.530777,3063.6086,6177.6948,4.775,0.121569,0.108486,0.21188,0.218768,0.108486,0.21188,0.218768,0.367892,3.334764,3.591739,0.367892,3.334764,3.591739,0.486302,3.653075,3.883096,0.486302,3.653075,3.883096,4031.016111,2141.74482,0.218047,0.00548
5,Matt,B,-6.222473,46.497757,51.568649,5.01477,22.772812,10.333878,6.619156,15.559617,2.767975,6.619156,15.559617,2.767975,7.492294,9.070282,-4.532379,7.492294,9.070282,-4.532379,3106.4311,7733.17295,5.425,0.12549,0.406964,0.314495,0.347589,2.746109,5.723575,9.831409,2.581968,5.532819,9.453795,2.581968,5.532819,9.453795,2.491085,5.219268,8.968322,2.491085,5.219268,8.968322,4655.076101,2394.62703,0.231503,0.006346
6,Matt,B,-7.074799,46.593506,50.821671,-0.636002,36.502456,30.023346,-0.636002,36.502456,30.023346,-0.636002,36.502456,30.023346,-0.636002,36.502456,30.023346,-0.636002,36.502456,30.023346,6975.8332,4245.06173,5.5375,0.129412,0.248116,0.272337,0.278588,2.578325,3.947243,7.735561,2.578325,3.947243,7.735561,2.578325,3.947243,7.735561,2.578325,3.947243,7.735561,2.578325,3.947243,7.735561,4736.926199,1910.550782,0.122838,0.008073
7,Matt,B,-7.568024,47.163331,50.443375,16.017548,9.80925,-6.38562,18.926773,-10.321503,-28.628631,18.926773,-10.321503,-28.628631,18.926773,-10.321503,-28.628631,18.926773,-10.321503,-28.628631,2117.8871,7864.501427,4.6,0.101961,0.392949,0.238829,0.254519,4.185856,6.585612,10.341019,3.801563,4.546317,7.813076,3.801563,4.546317,7.813076,3.801563,4.546317,7.813076,3.801563,4.546317,7.813076,4360.799177,2214.823029,0.179533,0.004916
8,Matt,B,-6.552887,46.253555,51.113753,0.091812,32.938889,31.933593,0.091812,32.938889,31.933593,1.141296,26.549515,24.932067,-4.595123,33.348831,36.839401,-4.595123,33.348831,36.839401,1127.0458,8392.11002,4.8,0.109804,0.196637,0.194698,0.215866,2.531746,5.100034,7.117198,2.531746,5.100034,7.117198,2.51205,5.283752,7.164819,0.593763,3.224132,3.393379,0.593763,3.224132,3.393379,4922.205959,2476.679786,0.10394,0.005546
9,Matt,B,-6.150665,46.358872,51.238235,2.622879,35.479508,33.826569,3.938919,22.821152,19.623581,4.951584,16.060776,12.293488,5.774139,15.618393,12.058732,5.774139,15.618393,12.058732,510.6459,8158.793087,4.3125,0.090196,0.2402,0.239239,0.21063,3.444758,4.189134,6.648715,3.384869,4.654641,6.751035,3.343942,4.467043,6.443349,3.318307,4.505239,6.454086,3.318307,4.505239,6.454086,4332.924742,2380.087655,0.26797,0.005412
10,Matt,B,-6.279922,46.445069,51.911041,-6.279922,46.445069,51.911041,-3.466904,26.789322,30.830246,-3.466904,26.789322,30.830246,-3.466904,26.789322,30.830246,-3.466904,26.789322,30.830246,5004.1685,6614.96578,5.1625,0.12549,0.273909,0.25638,0.515562,0.273909,0.25638,0.515562,0.624629,3.469783,4.15729,0.624629,3.469783,4.15729,0.624629,3.469783,4.15729,0.624629,3.469783,4.15729,4825.204198,2173.658994,0.132288,0.00548
11,Matt,B,-7.19931,46.205643,52.729813,-7.19931,46.205643,52.729813,-7.19931,46.205643,52.729813,-2.887207,27.085968,30.366013,0.318588,7.361343,8.776627,0.318588,7.361343,8.776627,5045.47,7004.941504,5.275,0.133333,0.392731,0.218529,0.379371,0.392731,0.218529,0.379371,0.392731,0.218529,0.379371,0.700338,3.453217,3.74127,0.608058,2.48977,2.664186,0.608058,2.48977,2.664186,4503.739888,2022.025131,0.188982,0.005741
12,Matt,B,-6.797073,45.006134,53.076995,2.760117,33.409424,34.724212,3.350327,27.104584,26.788467,4.546952,20.872513,18.977127,4.546952,20.872513,18.977127,4.546952,20.872513,18.977127,786.8018,8031.13016,5.1625,0.12549,0.264256,0.110297,0.366473,3.592934,4.360644,7.150028,3.570179,4.658592,7.233449,3.521607,4.687776,7.051769,3.521607,4.687776,7.051769,3.521607,4.687776,7.051769,3832.382018,2343.409403,0.132288,0.003085
13,Matt,B,-6.543274,45.393997,52.804062,2.126572,33.206833,35.164948,2.126572,33.206833,35.164948,-5.405716,39.213272,45.808075,-4.379806,32.723496,38.528061,-4.379806,32.723496,38.528061,1965.059,7433.28803,5.1375,0.129412,0.286448,0.216674,0.357931,3.328523,4.658175,6.739219,3.328523,4.658175,6.739219,0.54854,2.392518,2.730109,0.442082,3.004299,3.449725,0.442082,3.004299,3.449725,3983.529807,2203.730969,0.20788,0.006684
